,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
13462,2.15,1.8,favori,favori,0.2245918213026572,0.7754081786973428
13463,1.376,3.46,favori,favori,0.257483993555777,0.742516006444223
13464,3.08,1.439,challenger,favori,0.4838679008759196,0.5161320991240804
13465,1.435,3.1,favori,favori,0.36644509327738395,0.633554906722616
13466,2.27,1.73,challenger,favori,0.2438149034032031,0.7561850965967969
13469,1.271,4.39,favori,favori,0.16122766006026246,0.8387723399397375
13470,1.51,2.76,favori,favori,0.3577701715537992,0.6422298284462008
13471,1.3259999999999998,3.77,favori,favori,0.34078703363282314,0.6592129663671769
13472,2.0,1.909,challenger,favori,0.06438255481218602,0.935617445187814
13473,1.181,6.01,favori,favori,0.3681387864973048,0.6318612135026952
13474,1.329,3.74,favori,favori,0.34248211725991395,0.657517882740086
13475,1.3119999999999998,3.91,challenger,favori,0.1943513967824393,0.8056486032175607
13476,1.575,2.64,favori,challenger,0.5376529795174241,0.4623470204825759
13478,1.14,7.45,favori,favori,0.1909416734426186,0.8090583265573814
13479,1.578,2.63,favori,challenger,0.5182161556972289,0.4817838443027711
13481,1.469,2.93,favori,favori,0.2396535109722332,0.7603464890277668
13483,2.21,1.763,favori,favori,0.1390628336280052,0.8609371663719948
13485,1.641,2.46,favori,favori,0.23099938023252609,0.7690006197674739
13486,1.446,3.04,challenger,favori,0.22026766140115905,0.779732338598841
13487,1.455,3.0,favori,favori,0.07268071236652929,0.9273192876334707
13488,1.383,3.41,favori,favori,0.39354372002136473,0.6064562799786353
13489,1.3119999999999998,3.91,favori,favori,0.10792611756512938,0.8920738824348706
13490,1.391,3.36,favori,favori,0.10109432601978352,0.8989056739802165
13491,1.758,2.22,favori,favori,0.1557542547902716,0.8442457452097284
13492,1.325,3.78,favori,favori,0.2078733634524197,0.7921266365475803
13493,1.071,13.0,favori,favori,0.2717673630337746,0.7282326369662254
13494,1.526,2.7,favori,challenger,0.5827463933609969,0.4172536066390031
13495,1.069,12.0,favori,favori,0.2869632842322153,0.7130367157677847
13496,1.264,4.49,challenger,favori,0.20655969038179,0.79344030961821
13497,1.481,2.88,challenger,favori,0.3874007514994815,0.6125992485005185
13498,1.243,4.71,favori,favori,0.38838174763681343,0.6116182523631866
13499,1.332,3.71,favori,favori,0.22531896747985192,0.7746810325201481
13500,1.248,4.64,challenger,favori,0.2165419671295844,0.7834580328704156
13501,1.4169999999999998,3.2,challenger,challenger,0.6899988514328066,0.3100011485671934
13502,1.317,3.85,favori,favori,0.19003385907833648,0.8099661409216635
13503,2.43,1.654,favori,favori,0.06675864513242002,0.93324135486758
13504,1.372,3.49,challenger,favori,0.17221151224019604,0.827788487759804
13505,1.5,2.8,challenger,favori,0.15314323585010514,0.8468567641498949
13506,1.177,6.05,favori,favori,0.13842900375039957,0.8615709962496004
13507,1.078,11.25,favori,favori,0.2591160372534248,0.7408839627465752
13508,1.472,2.92,favori,favori,0.35989981466730303,0.640100185332697
13509,1.6669999999999998,2.4,favori,favori,0.11935132665033898,0.880648673349661
13510,1.185,5.9,favori,favori,0.28347005281140414,0.7165299471885959
13511,1.033,25.0,favori,favori,0.32231746101841807,0.6776825389815819
13512,1.04,19.85,favori,favori,0.15470975137012666,0.8452902486298733
13513,1.714,2.3,challenger,favori,0.3840895575842356,0.6159104424157644
13514,1.741,2.25,challenger,favori,0.16931749074633373,0.8306825092536663
13515,1.247,4.65,favori,favori,0.24529262248105133,0.7547073775189487
13516,1.741,2.25,favori,favori,0.4045838405974781,0.5954161594025219
13517,1.287,4.18,favori,favori,0.23972765399161,0.76027234600839
13518,1.568,2.66,challenger,favori,0.09829403515399837,0.9017059648460016
13519,1.481,2.88,challenger,favori,0.19919588304375213,0.8008041169562479
13521,1.935,1.971,challenger,favori,0.20418179188154473,0.7958182081184553
13522,1.356,3.61,favori,favori,0.22566840913878894,0.7743315908612111
13527,2.18,1.781,challenger,favori,0.42310722190972516,0.5768927780902748
13528,1.5519999999999998,2.71,challenger,favori,0.1217099506740088,0.8782900493259912
13529,2.25,1.741,challenger,favori,0.2965386680152081,0.7034613319847919
13533,1.5590000000000002,2.69,favori,favori,0.4435371700751266,0.5564628299248734
13535,1.262,4.41,favori,favori,0.2856697107781552,0.7143302892218448
13536,1.935,1.971,favori,favori,0.09953188320726802,0.900468116792732
13537,1.658,2.42,favori,favori,0.14902533432626952,0.8509746656737305
13538,2.77,1.508,favori,favori,0.2663731764461599,0.7336268235538401
13539,1.485,2.86,challenger,favori,0.23684534398789414,0.7631546560121059
13541,2.07,1.855,favori,favori,0.26924694619715206,0.7307530538028479
13542,2.0,1.909,challenger,favori,0.10539487862448538,0.8946051213755146
13543,1.457,2.99,favori,favori,0.26537543881123415,0.7346245611887658
13545,1.098,9.25,challenger,favori,0.37286085440169514,0.6271391455983049
13546,1.735,2.26,favori,favori,0.2654969000548093,0.7345030999451907
13547,1.435,3.1,favori,favori,0.2297738494411381,0.7702261505588619
13548,1.383,3.41,favori,challenger,0.5036678033158064,0.49633219668419365
13549,1.148,7.15,favori,favori,0.3392636549039937,0.6607363450960063
13551,1.217,5.21,challenger,favori,0.44721710964693706,0.5527828903530629
13553,1.143,7.3,favori,challenger,0.5910464885884315,0.4089535114115685
13554,1.183,5.95,favori,favori,0.17391580027708342,0.8260841997229166
13557,1.581,2.62,favori,favori,0.23161953379309486,0.7683804662069051
13558,2.41,1.662,favori,favori,0.34330926268137707,0.6566907373186229
13559,2.5,1.625,challenger,favori,0.44532463511414655,0.5546753648858535
13561,1.26,4.5,favori,favori,0.17703652219174348,0.8229634778082565
13562,1.275,4.34,favori,favori,0.2910258453924257,0.7089741546075743
13563,2.36,1.685,challenger,favori,0.40425065895123435,0.5957493410487656
13564,1.085,10.75,favori,favori,0.4813637373504308,0.5186362626495692
13565,1.641,2.46,favori,favori,0.46811721921109184,0.5318827807889082
13566,1.2,5.5,favori,favori,0.3150317161774473,0.6849682838225527
13567,1.69,2.35,favori,favori,0.24705600324826738,0.7529439967517326
13568,1.057,14.65,favori,favori,0.31998229859820604,0.680017701401794
13569,1.014,52.0,favori,favori,0.11511748829147894,0.8848825117085211
13570,1.629,2.49,favori,favori,0.4220510815224099,0.5779489184775901
13571,1.645,2.45,challenger,challenger,0.7003204587256968,0.29967954127430313
13572,2.52,1.617,challenger,favori,0.2507409650610912,0.7492590349389088
13573,3.79,1.324,challenger,favori,0.29442405771218727,0.7055759422878127
13574,1.26,4.55,favori,favori,0.3878388920759579,0.6121611079240421
13575,2.85,1.4880000000000002,favori,challenger,0.5779115575123464,0.4220884424876536
13576,1.541,2.75,favori,favori,0.42935769944849433,0.5706423005515057
13577,1.241,4.75,favori,favori,0.24869857732829914,0.7513014226717009
13578,2.07,1.855,favori,challenger,0.5303019997299584,0.4696980002700416
13579,1.172,6.2,favori,challenger,0.5156933976091123,0.4843066023908877
13580,2.12,1.82,challenger,favori,0.22578588427140478,0.7742141157285952
13581,1.213,5.3,favori,favori,0.36360654729621766,0.6363934527037823
13582,1.015,49.27,favori,challenger,0.6053350723531552,0.39466492764684474
13583,1.2819999999999998,4.25,favori,favori,0.4342780470212714,0.5657219529787286
13584,1.105,8.5,favori,favori,0.25123708680131895,0.748762913198681
13586,1.806,2.14,favori,challenger,0.5918865772582627,0.4081134227417374
13587,3.22,1.413,favori,favori,0.24701557127787221,0.7529844287221278
13588,1.6130000000000002,2.53,favori,favori,0.23407465235705616,0.7659253476429438
13590,1.877,2.04,favori,favori,0.35085617671793845,0.6491438232820615
13591,1.18,6.06,challenger,favori,0.08772972222991249,0.9122702777700875
13592,1.402,3.29,challenger,favori,0.14732069272678427,0.8526793072732157
13593,1.389,3.37,favori,favori,0.4524733832485096,0.5475266167514904
13594,1.8,2.15,favori,challenger,0.5033003411879284,0.4966996588120716
13595,2.04,1.877,challenger,favori,0.24438381787747065,0.7556161821225293
13596,1.04,21.0,favori,favori,0.15238726277240133,0.8476127372275987
13597,1.228,4.99,favori,favori,0.28577581813716946,0.7142241818628305
13598,1.03,27.15,favori,favori,0.1431797906911515,0.8568202093088485
13599,2.25,1.741,challenger,favori,0.26011844733163303,0.739881552668367
13600,1.588,2.6,challenger,favori,0.4919074229754602,0.5080925770245398
13602,1.699,2.33,challenger,favori,0.3645488763368092,0.6354511236631908
13603,1.769,2.2,favori,favori,0.13769218801887562,0.8623078119811244
13604,2.13,1.813,challenger,favori,0.23230846151320805,0.767691538486792
13605,1.592,2.59,challenger,favori,0.38094184443325874,0.6190581555667413
13606,1.039,19.5,favori,favori,0.1341377394676153,0.8658622605323847
13607,1.5519999999999998,2.71,challenger,favori,0.15438193779516574,0.8456180622048343
13608,1.6369999999999998,2.47,favori,favori,0.22287608445386087,0.7771239155461391
13609,2.61,1.5519999999999998,favori,favori,0.1522828554754555,0.8477171445245445
13610,1.7519999999999998,2.23,favori,favori,0.3500079265282199,0.6499920734717801
13611,1.585,2.61,challenger,favori,0.2648116659161901,0.7351883340838099
13612,1.5,2.8,challenger,favori,0.29243008867329445,0.7075699113267055
13614,2.35,1.69,challenger,favori,0.47748944112064895,0.522510558879351
13616,1.893,2.02,challenger,favori,0.4481857301479035,0.5518142698520965
13617,1.166,6.42,favori,favori,0.2462465685287183,0.7537534314712817
13618,1.242,4.73,favori,favori,0.2974980933215159,0.7025019066784841
13619,1.221,5.13,favori,challenger,0.5572083161148436,0.4427916838851565
13620,1.245,4.68,favori,favori,0.4902863802410311,0.5097136197589689
13621,1.877,2.04,challenger,favori,0.3708306755880211,0.6291693244119789
13622,1.901,2.01,challenger,favori,0.41217287233462685,0.5878271276653732
13623,1.641,2.46,challenger,favori,0.40465901930645665,0.5953409806935434
13624,2.24,1.746,challenger,favori,0.27876882737215924,0.7212311726278408
13625,2.39,1.671,favori,favori,0.4164602337403859,0.5835397662596141
13627,1.621,2.51,favori,favori,0.47095370033369555,0.5290462996663045
13632,2.27,1.73,challenger,favori,0.4704339946443514,0.5295660053556486
13634,1.442,3.06,favori,challenger,0.5076636965973735,0.4923363034026264
13635,2.5,1.625,challenger,favori,0.40321381804706735,0.5967861819529326
13639,2.29,1.719,favori,favori,0.341278769505706,0.658721230494294
13640,1.116,8.95,favori,challenger,0.581922357652714,0.41807764234728595
13641,1.103,8.75,favori,favori,0.2564189736128112,0.7435810263871888
13642,1.541,2.65,favori,favori,0.25989792822172997,0.74010207177827
13643,1.3230000000000002,3.8,favori,challenger,0.7308842369973712,0.2691157630026288
13644,1.38,3.43,favori,challenger,0.5324135089792309,0.4675864910207691
13645,1.269,4.42,favori,favori,0.32911242560978504,0.670887574390215
13647,1.3330000000000002,3.7,favori,favori,0.2224424268485924,0.7775575731514076
13648,1.6369999999999998,2.47,favori,favori,0.3429772631466599,0.6570227368533401
13650,1.741,2.25,challenger,favori,0.20494896068960577,0.7950510393103942
13651,1.375,3.47,challenger,favori,0.4476612571898295,0.5523387428101705
13652,1.412,3.23,favori,challenger,0.5582447511127169,0.4417552488872832
13653,1.435,3.1,favori,favori,0.21858259857706286,0.7814174014229371
13654,1.262,4.51,favori,challenger,0.5730656372161274,0.42693436278387265
13655,1.61,2.54,favori,favori,0.18483676890016232,0.8151632310998377
13656,2.5,1.625,challenger,favori,0.23667905521344668,0.7633209447865533
13657,1.222,5.1,favori,favori,0.3110713054223393,0.6889286945776607
13658,1.621,2.51,favori,favori,0.29140913317368045,0.7085908668263196
13661,1.196,5.59,favori,favori,0.492000747422462,0.507999252577538
13662,1.662,2.41,challenger,favori,0.4203679306885615,0.5796320693114385
13663,1.4980000000000002,2.81,favori,favori,0.22508042527592997,0.77491957472407
13664,1.307,3.96,favori,favori,0.4910504574295472,0.5089495425704528
13665,1.709,2.31,favori,favori,0.29861082244104253,0.7013891775589575
13666,1.398,3.31,favori,favori,0.441323271647704,0.558676728352296
13667,1.415,3.21,favori,favori,0.2534061554969984,0.7465938445030016
13668,1.227,5.01,favori,favori,0.09281883476873865,0.9071811652312614
13669,1.917,1.99,challenger,favori,0.4245724964255,0.5754275035745
13670,1.625,2.5,favori,favori,0.3768380296111029,0.6231619703888971
13671,2.13,1.813,challenger,favori,0.21478788561723883,0.7852121143827612
13672,1.151,7.02,challenger,favori,0.1338771128764943,0.8661228871235057
13673,1.3769999999999998,3.45,favori,favori,0.35382819649050845,0.6461718035094915
13674,1.3030000000000002,4.0,challenger,favori,0.2376142404354341,0.7623857595645659
13675,1.272,4.38,favori,favori,0.4370352419589477,0.5629647580410523
13676,1.641,2.46,favori,favori,0.4000877273342036,0.5999122726657964
13677,1.34,3.64,challenger,favori,0.35065157165202054,0.6493484283479795
13678,1.418,3.19,favori,favori,0.32694483959749543,0.6730551604025046
13679,1.319,3.83,favori,favori,0.237800306900256,0.762199693099744
13680,1.426,3.15,challenger,favori,0.34005684237017886,0.6599431576298211
13681,1.223,5.09,favori,favori,0.19101577726402397,0.808984222735976
13682,1.769,2.2,challenger,favori,0.22635803266840504,0.773641967331595
13683,1.862,2.06,challenger,favori,0.46476492324982566,0.5352350767501743
13684,1.366,3.43,challenger,favori,0.36658607482144434,0.6334139251785557
13685,1.4880000000000002,2.85,favori,favori,0.27722745146613825,0.7227725485338617
13686,1.4069999999999998,3.26,challenger,favori,0.23658561831121416,0.7634143816887858
13687,1.787,2.17,challenger,favori,0.21387746921205497,0.786122530787945
13688,1.433,3.11,challenger,favori,0.270932996523753,0.729067003476247
13689,1.35,3.56,challenger,favori,0.4320380307985241,0.5679619692014759
13690,2.1,1.833,favori,challenger,0.5354515546894716,0.46454844531052836
13692,1.308,3.95,favori,challenger,0.5020170290185058,0.49798297098149424
13693,1.575,2.64,challenger,favori,0.4537842565419936,0.5462157434580064
13695,1.565,2.67,challenger,favori,0.31170634783830564,0.6882936521616944
13696,1.4069999999999998,3.25,favori,favori,0.32433867272367845,0.6756613272763216
13697,1.826,2.11,challenger,favori,0.4015628990401505,0.5984371009598495
13699,1.235,4.85,favori,favori,0.3693829155035466,0.6306170844964534
13700,1.5319999999999998,2.68,favori,challenger,0.5285854426176698,0.4714145573823302
13701,1.171,6.35,favori,favori,0.4768462652666785,0.5231537347333215
13702,1.476,2.9,favori,favori,0.34075299769386,0.65924700230614
13704,1.338,3.76,challenger,challenger,0.6164255729042254,0.38357442709577455
13706,2.11,1.826,favori,favori,0.3554835668227041,0.6445164331772959
13707,1.198,5.55,favori,favori,0.3525681950581281,0.6474318049418719
13708,1.386,3.39,favori,favori,0.4746797684285432,0.5253202315714568
13709,1.245,4.68,favori,favori,0.385058646896992,0.614941353103008
13710,1.382,3.42,challenger,favori,0.19794622180489208,0.8020537781951079
13711,1.175,6.2,favori,favori,0.2963139156636555,0.7036860843363445
13712,1.8,2.15,favori,favori,0.432383586829722,0.567616413170278
13713,1.68,2.37,favori,favori,0.24275257418583163,0.7572474258141684
13717,1.463,2.96,favori,favori,0.25166483608520807,0.7483351639147919
13718,1.154,6.9,challenger,favori,0.45513644821928634,0.5448635517807137
13720,1.193,5.67,favori,favori,0.4346664552501096,0.5653335447498904
13721,1.457,2.99,challenger,favori,0.3756053328683264,0.6243946671316736
13722,1.297,4.07,favori,favori,0.44641184529440114,0.5535881547055989
13723,1.485,2.86,favori,challenger,0.5141121216393494,0.48588787836065067
13724,1.392,3.35,favori,challenger,0.5044677978116127,0.49553220218838734
13725,1.319,3.83,favori,favori,0.16750102364911668,0.8324989763508833
13726,2.63,1.578,challenger,favori,0.1532392545654978,0.8467607454345022
13727,1.366,3.53,favori,favori,0.326682971691453,0.673317028308547
13729,2.7,1.556,favori,challenger,0.5819563545020693,0.4180436454979307
13730,1.5619999999999998,2.68,favori,favori,0.3580149633161285,0.6419850366838715
13731,1.515,2.74,favori,favori,0.11482419619402129,0.8851758038059787
13732,1.227,5.01,favori,favori,0.2061517204311779,0.7938482795688221
13733,1.398,3.31,favori,favori,0.2698828712143496,0.7301171287856504
13734,2.17,1.787,challenger,challenger,0.5263262182118751,0.4736737817881249
13735,1.546,2.73,favori,favori,0.23483703494512254,0.7651629650548775
13736,1.3330000000000002,3.7,favori,challenger,0.5810337974403526,0.4189662025596474
13737,2.21,1.763,favori,favori,0.4263753598039093,0.5736246401960907
13738,1.19,5.76,favori,favori,0.3467426491755462,0.6532573508244538
13739,1.461,2.97,favori,favori,0.31137964981849986,0.6886203501815001
13740,1.633,2.48,favori,favori,0.2091038768671577,0.7908961231328423
13741,1.267,4.45,favori,favori,0.23343205113108745,0.7665679488689126
13742,1.242,4.74,favori,favori,0.28378735557994217,0.7162126444200578
13744,1.546,2.73,favori,favori,0.1735474359511574,0.8264525640488426
13745,1.3119999999999998,3.91,favori,challenger,0.544227011071406,0.455772988928594
