,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
395,4.55,1.238,favori,favori,0.29668797159575444,0.7033120284042456
396,2.48,1.595,challenger,favori,0.330219375370555,0.669780624629445
397,2.36,1.649,challenger,favori,0.40796807906661925,0.5920319209333808
398,1.621,2.41,favori,favori,0.3981492365773599,0.6018507634226401
399,1.971,1.885,favori,favori,0.39974541025722443,0.6002545897427756
400,3.65,1.317,challenger,favori,0.18112686265086886,0.8188731373491311
401,2.9,1.465,challenger,favori,0.379897575250137,0.620102424749863
402,1.746,2.18,challenger,challenger,0.5779036308551896,0.4220963691448104
403,2.1,1.794,challenger,favori,0.4590426947685272,0.5409573052314728
404,2.17,1.7519999999999998,favori,favori,0.37195792216024315,0.6280420778397569
405,3.29,1.365,favori,favori,0.18738821910570835,0.8126117808942916
406,1.962,1.893,favori,favori,0.4959951766659261,0.5040048233340739
407,2.29,1.68,favori,favori,0.3590929588349352,0.6409070411650648
408,3.7,1.308,favori,favori,0.312171604323069,0.687828395676931
409,1.794,2.1,favori,favori,0.4779448767171377,0.5220551232828623
410,2.11,1.775,favori,favori,0.4072787234495906,0.5927212765504094
411,2.8,1.4880000000000002,challenger,favori,0.42623533172978034,0.5737646682702197
412,3.35,1.364,favori,favori,0.37410229553697416,0.6258977044630258
413,2.26,1.704,challenger,favori,0.43217440704198773,0.5678255929580123
414,2.45,1.6130000000000002,challenger,challenger,0.5331867963364165,0.4668132036635835
415,2.44,1.617,favori,favori,0.3922643819355838,0.6077356180644162
416,3.01,1.4240000000000002,favori,favori,0.4152288266866231,0.5847711733133769
417,3.65,1.3230000000000002,favori,favori,0.25749180769648206,0.7425081923035179
418,3.09,1.418,favori,favori,0.3128878087587803,0.6871121912412197
419,2.32,1.676,challenger,favori,0.4276405179964283,0.5723594820035717
420,1.8,2.09,challenger,challenger,0.5856591440841346,0.4143408559158654
421,2.02,1.833,favori,favori,0.3860610357922011,0.6139389642077989
422,2.62,1.556,favori,favori,0.3686854922510485,0.6313145077489515
423,3.15,1.408,favori,favori,0.2966837437987173,0.7033162562012827
424,8.25,1.111,challenger,favori,0.08336315688863771,0.9166368431113623
425,2.85,1.476,challenger,favori,0.28641727199305633,0.7135827280069437
426,3.1,1.4169999999999998,favori,favori,0.2894245448918996,0.7105754551081004
427,1.952,1.901,challenger,favori,0.44115369752336353,0.5588463024766365
428,3.69,1.304,favori,favori,0.3744825917807443,0.6255174082192557
429,3.35,1.351,favori,favori,0.25026547286696954,0.7497345271330305
430,1.935,1.917,favori,favori,0.40838737371166167,0.5916126262883383
431,3.95,1.2819999999999998,challenger,favori,0.22890273090187285,0.7710972690981271
432,1.813,2.07,challenger,challenger,0.5204732585070104,0.47952674149298957
433,2.34,1.6669999999999998,favori,challenger,0.5424246147828315,0.45757538521716845
434,2.89,1.463,challenger,favori,0.47844477737697066,0.5215552226230293
435,3.3,1.37,favori,favori,0.4476150100893844,0.5523849899106156
436,2.61,1.538,favori,favori,0.33654999884095604,0.663450001159044
437,2.03,1.84,challenger,favori,0.41938050282630146,0.5806194971736985
438,2.75,1.5,challenger,favori,0.27354729275705225,0.7264527072429477
439,2.89,1.446,favori,favori,0.19150914717371004,0.80849085282629
440,3.5,1.345,challenger,favori,0.24028300376571587,0.7597169962342841
441,1.725,2.2,challenger,favori,0.32445631931183616,0.6755436806881638
442,2.29,1.68,favori,favori,0.425094013287334,0.574905986712666
443,2.22,1.704,favori,favori,0.401238553920238,0.598761446079762
444,1.82,2.06,challenger,favori,0.46224012022723715,0.5377598797727628
445,3.65,1.3130000000000002,favori,favori,0.3696630609748953,0.6303369390251047
446,2.03,1.84,challenger,favori,0.49195729684269707,0.5080427031573029
447,2.37,1.645,favori,favori,0.4407854242027476,0.5592145757972524
448,2.14,1.769,challenger,favori,0.496748197862107,0.503251802137893
449,1.5590000000000002,2.59,favori,favori,0.47680702679314724,0.5231929732068528
450,6.82,1.12,favori,favori,0.11200339006598437,0.8879966099340156
451,2.4,1.633,challenger,favori,0.42801684966881004,0.57198315033119
452,2.39,1.6369999999999998,favori,favori,0.4203966870615905,0.5796033129384095
453,3.28,1.366,favori,favori,0.33568729817287224,0.6643127018271278
454,3.16,1.4069999999999998,favori,favori,0.29628699941873893,0.7037130005812611
455,2.9,1.465,favori,favori,0.34896352760898397,0.651036472391016
456,3.1,1.408,favori,favori,0.3821822868392105,0.6178177131607895
457,1.826,2.05,favori,favori,0.4730272674950793,0.5269727325049207
458,3.4,1.357,favori,favori,0.3557609907014413,0.6442390092985587
459,3.9,1.294,favori,favori,0.2807765585033476,0.7192234414966524
460,2.97,1.4409999999999998,favori,favori,0.20603045286370603,0.793969547136294
461,3.25,1.385,challenger,favori,0.3811002709278406,0.6188997290721594
462,2.47,1.599,challenger,favori,0.3447406108727912,0.6552593891272088
463,3.1,1.408,challenger,favori,0.2228672597082667,0.7771327402917333
464,2.07,1.813,challenger,favori,0.4469370531320007,0.5530629468679993
465,5.7,1.161,favori,favori,0.24238023014203236,0.7576197698579676
466,2.47,1.599,challenger,favori,0.40941336933658323,0.5905866306634168
467,3.0,1.4169999999999998,favori,favori,0.3748347108331125,0.6251652891668875
468,3.0,1.426,challenger,favori,0.3316930133871383,0.6683069866128617
469,2.7,1.526,favori,favori,0.37583446308688184,0.6241655369131182
470,3.0,1.435,favori,favori,0.3009817244773775,0.6990182755226225
471,5.0,1.2,favori,favori,0.15606178367679302,0.843938216323207
472,2.04,1.833,favori,favori,0.3970188422236366,0.6029811577763634
473,3.5,1.339,favori,favori,0.39178879140016265,0.6082112085998373
474,3.55,1.3330000000000002,favori,favori,0.2157922610453894,0.7842077389546106
475,2.73,1.518,challenger,favori,0.3934728243264102,0.6065271756735898
476,2.32,1.676,challenger,favori,0.48843251919144925,0.5115674808085507
477,2.95,1.444,favori,favori,0.2205156404318953,0.7794843595681047
478,12.0,1.067,favori,favori,0.11603466958728925,0.8839653304127107
479,3.8,1.3030000000000002,favori,favori,0.370545261775144,0.629454738224856
480,1.606,2.47,favori,challenger,0.5662554828039392,0.4337445171960607
481,2.08,1.806,challenger,favori,0.4699848234817201,0.5300151765182799
482,1.826,2.05,favori,challenger,0.5609401500390656,0.4390598499609344
483,4.15,1.27,favori,favori,0.13566794959520356,0.8643320504047964
484,6.85,1.129,favori,favori,0.18171032439019397,0.818289675609806
485,1.49,2.74,challenger,challenger,0.6885965595921146,0.3114034404078853
486,1.893,1.962,challenger,favori,0.47081915179353884,0.5291808482064612
487,3.65,1.3230000000000002,challenger,favori,0.27775811168809894,0.7222418883119011
488,3.85,1.294,favori,favori,0.32040266476531687,0.6795973352346831
489,3.05,1.426,favori,favori,0.24300530882991256,0.7569946911700874
490,1.565,2.59,favori,challenger,0.636810159250368,0.363189840749632
491,6.25,1.148,favori,favori,0.18511858814590842,0.8148814118540916
492,2.11,1.787,favori,favori,0.46731612929073596,0.532683870709264
493,2.44,1.617,favori,challenger,0.5083211478893237,0.49167885211067625
494,3.4,1.345,favori,favori,0.17741847387214182,0.8225815261278582
495,2.0,1.847,favori,challenger,0.5419601154386833,0.4580398845613168
496,6.0,1.148,challenger,favori,0.23776216006686546,0.7622378399331345
497,6.32,1.149,favori,favori,0.1847564377082701,0.8152435622917299
498,2.12,1.781,favori,favori,0.44532046523728896,0.554679534762711
499,1.658,2.36,challenger,challenger,0.5751762600105784,0.4248237399894216
500,3.2,1.392,favori,favori,0.3237092624639635,0.6762907375360365
501,1.926,1.926,favori,favori,0.3837024599536042,0.6162975400463958
502,2.22,1.725,favori,favori,0.4993990110703136,0.5006009889296864
503,2.21,1.73,challenger,favori,0.4353002206936819,0.5646997793063181
504,2.12,1.781,favori,favori,0.42448799625512323,0.5755120037448768
505,1.385,3.25,favori,challenger,0.5965926134012596,0.4034073865987405
506,1.588,2.52,favori,favori,0.4534219089734871,0.5465780910265129
507,2.45,1.6130000000000002,favori,favori,0.4139512145804314,0.5860487854195686
508,3.45,1.345,challenger,favori,0.2702459084619574,0.7297540915380426
509,2.25,1.709,favori,favori,0.45900204602306527,0.5409979539769347
510,3.1,1.408,challenger,favori,0.4558771171082807,0.5441228828917193
511,2.48,1.602,favori,favori,0.4289930508422616,0.5710069491577384
512,1.538,2.66,challenger,challenger,0.7189447614983391,0.28105523850166086
513,2.9,1.465,favori,favori,0.2520381103903585,0.7479618896096415
514,11.75,1.07,favori,favori,0.16935721335355647,0.8306427866464435
515,2.52,1.588,challenger,favori,0.42190993765468576,0.5780900623453142
516,3.15,1.4,challenger,favori,0.3105948050028867,0.6894051949971133
517,2.51,1.592,favori,favori,0.402142206647347,0.597857793352653
518,1.855,2.01,favori,favori,0.45041745594042903,0.549582544059571
519,2.0,1.862,challenger,favori,0.4958734557143163,0.5041265442856837
520,1.952,1.901,favori,favori,0.40243327050476696,0.597566729495233
521,2.02,1.847,challenger,favori,0.4479368555206975,0.5520631444793025
522,2.64,1.543,favori,favori,0.3977513618315591,0.6022486381684409
523,2.15,1.7519999999999998,challenger,favori,0.4961554274679443,0.5038445725320557
524,5.1,1.196,favori,favori,0.32066370329781113,0.6793362967021889
525,3.45,1.345,favori,favori,0.2626205295671714,0.7373794704328286
526,3.4,1.357,favori,favori,0.4474514872628146,0.5525485127371854
527,2.51,1.585,favori,favori,0.39704725438382404,0.602952745616176
528,2.5,1.595,challenger,favori,0.3983763141630503,0.6016236858369497
529,5.4,1.169,favori,favori,0.1789862560273322,0.8210137439726678
530,3.5,1.345,favori,favori,0.31116249448554567,0.6888375055144543
531,3.45,1.351,favori,favori,0.3206647886276015,0.6793352113723985
532,8.75,1.095,favori,favori,0.1655437829956874,0.8344562170043126
533,3.5,1.345,favori,favori,0.24044960069570342,0.7595503993042966
534,2.48,1.602,challenger,favori,0.3686770033929394,0.6313229966070606
535,4.95,1.215,favori,favori,0.21144362907760839,0.7885563709223916
536,2.34,1.6669999999999998,favori,favori,0.4416366596184592,0.5583633403815408
537,1.645,2.35,favori,challenger,0.5232065336543362,0.4767934663456638
538,2.48,1.602,favori,favori,0.3184634024869454,0.6815365975130546
539,2.52,1.588,challenger,favori,0.39640384791861183,0.6035961520813882
540,3.25,1.385,challenger,favori,0.33419575143107694,0.6658042485689231
541,2.42,1.625,challenger,favori,0.38047021978346995,0.61952978021653
542,3.1,1.408,challenger,favori,0.23768640874525837,0.7623135912547416
543,1.694,2.26,favori,challenger,0.5088444771202079,0.4911555228797921
544,7.85,1.111,favori,favori,0.1807660533177453,0.8192339466822547
545,1.826,2.05,challenger,challenger,0.5120568602392759,0.48794313976072407
546,5.8,1.172,favori,favori,0.1500996132049338,0.8499003867950662
547,1.758,2.16,challenger,favori,0.4365936531596364,0.5634063468403636
548,2.66,1.538,challenger,favori,0.1759434187837584,0.8240565812162416
549,1.704,2.24,favori,challenger,0.5205571494779575,0.4794428505220425
550,1.585,2.53,challenger,challenger,0.5581840040141195,0.44181599598588045
551,2.68,1.5319999999999998,favori,favori,0.2531286980825118,0.7468713019174882
552,1.87,1.99,favori,challenger,0.5146576367962932,0.48534236320370683
553,2.65,1.546,favori,favori,0.4205602647657114,0.5794397352342886
554,4.1,1.27,favori,favori,0.20482820089774922,0.7951717991022508
555,6.75,1.138,favori,favori,0.15722618267941024,0.8427738173205898
556,1.99,1.87,challenger,challenger,0.5390087809326473,0.46099121906735274
557,2.16,1.758,favori,favori,0.4290581834637145,0.5709418165362855
558,1.794,2.1,challenger,favori,0.26009411240431723,0.7399058875956828
559,6.25,1.148,challenger,favori,0.22631367204812625,0.7736863279518738
560,7.47,1.125,challenger,favori,0.10137152496276702,0.898628475037233
561,1.781,2.12,challenger,favori,0.4995231580313284,0.5004768419686716
562,6.65,1.14,favori,favori,0.2455619017922145,0.7544380982077855
563,2.09,1.8,favori,favori,0.364260747282255,0.635739252717745
564,6.05,1.155,favori,favori,0.1797129387285924,0.8202870612714076
565,1.943,1.909,favori,favori,0.19911048817557475,0.8008895118244252
566,2.95,1.455,challenger,favori,0.25876921296415034,0.7412307870358497
567,2.53,1.578,favori,favori,0.2885379758783718,0.7114620241216282
568,1.855,2.01,challenger,challenger,0.5287271789172716,0.47127282108272833
569,3.05,1.426,favori,favori,0.3439516699527948,0.6560483300472052
570,2.75,1.5,challenger,favori,0.3358962538483605,0.6641037461516395
571,3.65,1.3230000000000002,favori,favori,0.34181143954945414,0.6581885604505459
572,2.16,1.758,favori,favori,0.37672561686803285,0.6232743831319671
573,5.9,1.156,favori,favori,0.2275977512036378,0.7724022487963622
574,2.66,1.543,challenger,favori,0.23769911896541496,0.762300881034585
575,1.901,1.952,favori,challenger,0.5193619657925528,0.4806380342074473
576,7.0,1.133,favori,favori,0.18526773356763293,0.8147322664323671
577,4.1,1.278,favori,favori,0.18323678993036796,0.816763210069632
578,4.33,1.261,favori,favori,0.2587408934620674,0.7412591065379326
579,3.22,1.408,challenger,favori,0.4076052894478641,0.5923947105521359
580,1.426,3.05,challenger,challenger,0.5928710487140239,0.40712895128597615
581,3.05,1.444,challenger,favori,0.27704854252677513,0.7229514574732249
582,3.15,1.426,favori,favori,0.376879606824316,0.623120393175684
583,5.25,1.196,favori,favori,0.17936164775863994,0.8206383522413601
584,2.97,1.4409999999999998,favori,favori,0.27273917379000134,0.7272608262099987
585,3.65,1.317,favori,favori,0.311042260538258,0.688957739461742
586,2.02,1.833,favori,challenger,0.6010129993622185,0.3989870006377815
587,5.67,1.176,favori,favori,0.28018454889172817,0.7198154511082718
588,1.426,3.05,favori,challenger,0.6253768381923235,0.3746231618076766
589,1.806,2.08,favori,challenger,0.5087767790769222,0.49122322092307785
590,3.25,1.385,favori,favori,0.30520873249566094,0.6947912675043391
591,1.952,1.901,challenger,favori,0.4469127921471673,0.5530872078528327
592,3.05,1.435,favori,favori,0.43459457537124835,0.5654054246287517
593,2.47,1.606,favori,favori,0.42546659931870656,0.5745334006812934
594,2.66,1.538,challenger,favori,0.34363399267153083,0.6563660073284692
595,2.75,1.5,favori,challenger,0.5776929796259058,0.4223070203740942
596,4.5,1.241,challenger,favori,0.0900457549168946,0.9099542450831054
597,1.962,1.893,favori,challenger,0.5197680646033276,0.4802319353966724
598,1.893,1.962,favori,challenger,0.5248521994120019,0.4751478005879981
599,1.524,2.71,favori,challenger,0.630670035543853,0.3693299644561469
600,4.05,1.274,challenger,favori,0.36745446016833183,0.6325455398316682
601,1.909,1.943,challenger,favori,0.4402886614826359,0.5597113385173641
602,2.1,1.794,challenger,challenger,0.6075182562241219,0.39248174377587813
603,1.649,2.37,favori,challenger,0.5517149523530755,0.44828504764692445
604,2.02,1.847,favori,favori,0.4795750759818974,0.5204249240181026
605,2.43,1.621,challenger,favori,0.46304805320730413,0.5369519467926959
606,2.36,1.649,favori,favori,0.4267625595213099,0.5732374404786901
607,2.87,1.465,favori,favori,0.29813852715902367,0.7018614728409763
608,2.44,1.617,favori,favori,0.30894164285795367,0.6910583571420463
609,2.46,1.61,challenger,favori,0.3590633806619766,0.6409366193380234
610,1.885,1.952,challenger,favori,0.4182162998749349,0.5817837001250651
611,2.69,1.535,favori,favori,0.37069409211088444,0.6293059078891156
612,4.35,1.25,favori,favori,0.2342105583096229,0.7657894416903771
613,1.862,2.0,challenger,challenger,0.5305329055802583,0.46946709441974166
614,1.592,2.51,challenger,challenger,0.6174325617786547,0.38256743822134537
615,3.6,1.3130000000000002,challenger,favori,0.15270900476999183,0.8472909952300082
616,4.55,1.238,challenger,favori,0.20402486543174259,0.7959751345682574
617,2.19,1.741,challenger,favori,0.44399071417196745,0.5560092858280326
618,2.73,1.518,challenger,favori,0.3150669301625062,0.6849330698374938
619,1.893,1.962,favori,favori,0.48525386070530985,0.5147461392946902
620,1.741,2.19,challenger,challenger,0.6170661697485003,0.38293383025149974
621,2.03,1.84,favori,challenger,0.5725050544214629,0.42749494557853707
622,2.0,1.862,challenger,challenger,0.5277662406894694,0.4722337593105305
623,2.01,1.855,favori,challenger,0.5078535601789178,0.49214643982108214
624,2.44,1.617,challenger,favori,0.4669494435859234,0.5330505564140766
625,3.25,1.385,favori,favori,0.27339304258410024,0.7266069574158998
626,2.34,1.662,challenger,favori,0.3041530952969549,0.6958469047030451
627,9.75,1.087,favori,favori,0.06596139537395629,0.9340386046260437
628,6.5,1.143,favori,favori,0.10881243278229824,0.8911875672177018
629,4.85,1.222,favori,favori,0.23821679026255138,0.7617832097374486
630,3.3,1.37,favori,favori,0.2869312911694534,0.7130687088305466
631,2.85,1.476,favori,favori,0.29009329477277335,0.7099067052272267
632,2.46,1.61,favori,favori,0.4478444200480344,0.5521555799519656
633,1.6369999999999998,2.4,favori,challenger,0.5882955507905658,0.4117044492094341
634,2.77,1.5,challenger,challenger,0.506105090657802,0.49389490934219804
635,3.0,1.435,favori,favori,0.2716051129657132,0.7283948870342868
636,3.1,1.4169999999999998,favori,favori,0.3047112558122066,0.6952887441877934
637,2.03,1.84,challenger,favori,0.4747174089104542,0.5252825910895458
638,3.05,1.426,favori,favori,0.20877127973587306,0.7912287202641269
639,1.971,1.885,favori,favori,0.4139695664193821,0.5860304335806179
